block_id,assigned_school,population,students,walk_dist_m,drive_dist_m,walk_dist_mi,drive_dist_mi,walkable
230050034005008,Kaler,53,2.05,3005.0,2919.8,1.867,1.814,False
230050034005009,Kaler,39,1.51,3335.3,3171.7,2.072,1.971,False
230050034005007,Kaler,495,19.18,3861.6,3776.4,2.399,2.347,False
230050033001014,Skillin,156,6.04,6865.2,6214.5,4.266,3.862,False
230050033001015,Skillin,138,5.35,6200.0,5316.7,3.852,3.304,False
230050034005012,Skillin,24,0.93,5456.2,5284.2,3.39,3.283,False
230050033001016,Skillin,23,0.89,5906.4,5717.8,3.67,3.553,False
230050034005011,Skillin,57,2.21,5793.2,5625.2,3.6,3.495,False
230050034005015,Skillin,45,1.74,6204.7,6032.7,3.855,3.749,False
230050034005010,Skillin,212,8.21,6431.8,6163.4,3.997,3.83,False
230050034005016,Skillin,88,3.41,6369.8,6197.8,3.958,3.851,False
230050034005017,Skillin,75,2.91,6442.5,6270.5,4.003,3.896,False
230050034005013,Skillin,64,2.48,6420.8,6397.3,3.99,3.975,False
230050034005014,Skillin,20,0.77,6715.3,6549.2,4.173,4.069,False
230050030021010,Skillin,669,25.92,2976.6,2837.0,1.85,1.763,False
230050030021006,Skillin,646,25.03,2416.3,2466.2,1.501,1.532,False
230050030021014,Skillin,321,12.44,2070.3,2094.6,1.286,1.302,False
230050030021029,Skillin,179,6.94,1788.7,1728.9,1.111,1.074,False
230050030021022,Skillin,167,6.47,1631.8,1794.3,1.014,1.115,False
230050030021030,Skillin,165,6.39,1286.8,1371.3,0.8,0.852,True
230050030021031,Skillin,164,6.35,1916.6,1984.5,1.191,1.233,False
230050030021019,Skillin,154,5.97,1707.2,1852.5,1.061,1.151,False
230050030021015,Skillin,153,5.93,2203.3,2094.6,1.369,1.302,False
230050030021011,Skillin,149,5.77,1811.8,1948.4,1.126,1.211,False
230050030021020,Skillin,131,5.08,1568.8,1665.1,0.975,1.035,True
230050030021018,Skillin,84,3.25,1674.0,1810.7,1.04,1.125,False
230050030021017,Skillin,73,2.83,1816.6,2042.5,1.129,1.269,False
230050030021016,Skillin,69,2.67,1769.1,1948.4,1.099,1.211,False
230050030021032,Kaler,61,2.36,5217.8,4516.4,3.242,2.806,False
230050030021023,Kaler,48,1.86,5369.7,4557.4,3.337,2.832,False
230050030021012,Kaler,30,1.16,5429.9,4613.2,3.374,2.867,False
230050030021007,Kaler,24,0.93,5998.4,5223.9,3.727,3.246,False
230050030022012,Brown,123,0.0,9427.9,,5.858,,False
